CUIT;EMPRESA;MODALIDAD;ORIGEN;DESTINO;TARIFA RG 41/25
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;JEANMARIE;SAN FRANCISCO;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DEVOTO;COLONIA MALBERTINA;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DEVOTO;SAN FRANCISCO;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;COLONIA MALBERTINA;SAN FRANCISCO;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;KM 711 R19;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MONTE CRISTO;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;KM 691;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;PIQUILLIN  ;6064.95145423259
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;RIO PRIMERO;8180.632194081164
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;ALMACEN SANCHEZ;9384.595580437663
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;SANTA ROSA DE RIO PRIMERO;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;DIEGO DE ROJAS;14809.765178940033
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;PLAZA MERCEDES;15656.03747487947
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LA PUERTA;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA FONTANA;18617.99051066748
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LA PARA;20310.53510254634
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MARULL;20592.62586785948
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;BALNEARIA;25388.168878182925
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;ALTOS DE CHIPION;31171.029567102356
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LA PAQUITA;32440.438011011513
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;BRINKMANN;37235.98102133496
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MORTEROS;40197.934057122955
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;MONTE CRISTO;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;KM 691;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;PIQUILLIN  ;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;RIO PRIMERO;6064.95145423259
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;ALMACEN SANCHEZ;8603.768342050882
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;SANTA ROSA DE RIO PRIMERO;10155.26755127317
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;DIEGO DE ROJAS;14386.629030970322
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;PLAZA MERCEDES;14950.81056159661
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;LA PUERTA;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;VILLA FONTANA;17489.6274494149
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;LA PARA;18759.035893324046
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;MARULL;20592.62586785948
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 711;BALNEARIA;21862.03431176863
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;KM 691;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;PIQUILLIN  ;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;RIO PRIMERO;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;ALMACEN SANCHEZ;6911.223750172018
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;SANTA ROSA DE RIO PRIMERO;9384.595580437663
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;DIEGO DE ROJAS;11988.8575258086
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;PLAZA MERCEDES;13540.356735030897
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;LA PUERTA;14950.81056159661
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;VILLA FONTANA;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;LA PARA;18617.99051066748
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;MARULL;20028.44433723319
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MONTE CRISTO;BALNEARIA;21862.03431176863
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;PIQUILLIN  ;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;RIO PRIMERO;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;ALMACEN SANCHEZ;6064.95145423259
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;SANTA ROSA DE RIO PRIMERO;8180.632194081164
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;DIEGO DE ROJAS;11988.8575258086
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;PLAZA MERCEDES;12694.084439091463
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;LA PUERTA;14386.629030970322
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;VILLA FONTANA;14950.81056159661
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;LA PARA;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;MARULL;18759.035893324046
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;KM 691;BALNEARIA;20310.53510254634
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;RIO PRIMERO;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;ALMACEN SANCHEZ;5216.986613701278
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;SANTA ROSA DE RIO PRIMERO;7052.269132828591
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;DIEGO DE ROJAS;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;PLAZA MERCEDES;11706.76676049546
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;LA PUERTA;12411.993673778321
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;VILLA FONTANA;14386.629030970322
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;LA PARA;15656.03747487947
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;MARULL;18617.99051066748
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PIQUILLIN;BALNEARIA;20028.44433723319
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;ALMACEN SANCHEZ;2634.3046118767916
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;SANTA ROSA DE RIO PRIMERO;4936.588392980014
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;DIEGO DE ROJAS;8180.632194081164
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;PLAZA MERCEDES;9732.131403303454
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;LA PUERTA;10155.26755127317
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;VILLA FONTANA;12411.993673778321
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;LA PARA;14386.629030970322
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;MARULL;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;BALNEARIA;18617.99051066748
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;ALTOS DE CHIPION;25388.168878182925
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;LA PAQUITA;26939.668087405218
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;BRINKMANN;31171.029567102356
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;RIO PRIMERO;MORTEROS;34274.02798554695
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;SANTA ROSA DE RIO PRIMERO;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;DIEGO DE ROJAS;6911.223750172018
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;PLAZA MERCEDES;7193.314515485161
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;LA PUERTA;9384.595580437663
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;VILLA FONTANA;10437.358316586315
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;LA PARA;12694.084439091463
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;MARULL;14950.81056159661
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;BALNEARIA;16643.355153475473
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;ALTOS DE CHIPION;23695.62428630406
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;LA PAQUITA;25388.168878182925
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;BRINKMANN;26234.44117412236
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALMACEN SANCHEZ;MORTEROS;31171.029567102356
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;DIEGO DE ROJAS;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;PLAZA MERCEDES;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;LA PUERTA;6421.09104544043
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;VILLA FONTANA;8180.632194081164
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;LA PARA;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;MARULL;12694.084439091463
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;BALNEARIA;14950.81056159661
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;ALTOS DE CHIPION;16643.355153475473
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;LA PAQUITA;17489.6274494149
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;BRINKMANN;20592.62586785948
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SANTA ROSA DE RIO PRIMERO;MORTEROS;23554.57890364749
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;PLAZA MERCEDES;2634.3046118767916
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;LA PUERTA;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;VILLA FONTANA;6911.223750172018
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;LA PARA;8885.859107364024
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;MARULL;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;BALNEARIA;12694.084439091463
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;ALTOS DE CHIPION;15091.855944253182
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;LA PAQUITA;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;BRINKMANN;19041.126658637193
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;DIEGO DE ROJAS;MORTEROS;22285.17045973835
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;LA PUERTA;2634.3046118767916
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;VILLA FONTANA;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;LA PARA;7052.269132828591
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;MARULL;10155.26755127317
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;BALNEARIA;11988.8575258086
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;ALTOS DE CHIPION;13540.356735030897
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;LA PAQUITA;14809.765178940033
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;BRINKMANN;18617.99051066748
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;PLAZA MERCEDES;MORTEROS;20592.62586785948
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;VILLA FONTANA;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;LA PARA;6064.95145423259
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;MARULL;8885.859107364024
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;BALNEARIA;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;ALTOS DE CHIPION;13117.22058706118
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;LA PAQUITA;14386.629030970322
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;BRINKMANN;17630.67283207147
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PUERTA;MORTEROS;20592.62586785948
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;LA PARA;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;MARULL;7052.269132828591
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;BALNEARIA;9384.595580437663
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;ALTOS DE CHIPION;12694.084439091463
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;LA PAQUITA;13117.22058706118
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;BRINKMANN;17348.582066758332
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA FONTANA;MORTEROS;20310.53510254634
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;MARULL;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;BALNEARIA;7193.314515485161
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;ALTOS DE CHIPION;12411.993673778321
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;LA PAQUITA;13117.22058706118
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;BRINKMANN;16502.3097708189
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PARA ;MORTEROS;18759.035893324046
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MARULL;BALNEARIA;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MARULL;ALTOS DE CHIPION;7193.314515485161
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MARULL;LA PAQUITA;8885.859107364024
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MARULL;BRINKMANN;13117.22058706118
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MARULL;MORTEROS;15656.03747487947
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;BALNEARIA;ALTOS DE CHIPION;5216.986613701278
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;BALNEARIA;LA PAQUITA;6064.95145423259
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;BALNEARIA;BRINKMANN;10578.403699242886
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;BALNEARIA;MORTEROS;14809.765178940033
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALTOS DE CHIPION;LA PAQUITA;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALTOS DE CHIPION;BRINKMANN;7193.314515485161
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ALTOS DE CHIPION;MORTEROS;8180.632194081164
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PAQUITA;BRINKMANN;4609.927286747394
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;LA PAQUITA;MORTEROS;7193.314515485161
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;BRINKMANN;MORTEROS;3808.225331727438
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MALVINAS ARGENTINAS;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MI GRANJA;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MONTE CRISTO;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MALVINAS ARGENTINAS;MI GRANJA;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MALVINAS ARGENTINAS;MONTE CRISTO;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MI GRANJA;MONTE CRISTO;2469.704650316572
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA CARLOS PAZ;5433.209185313801
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA INDEPENDENCIA;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;MAYU SUMAJ;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;SAN ANTONIO;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;ICHO CRUZ;7408.972905567061
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;CUESTA BLANCA;8232.113758750813
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;VILLA INDEPENDENCIA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;SAN ANTONIO;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;MAYU SUMAJ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;ICHO CRUZ;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;CUESTA BLANCA  ;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA INDEPENDENCIA;SAN ANTONIO;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA INDEPENDENCIA;MAYU SUMAJ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA INDEPENDENCIA;ICHO CRUZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA INDEPENDENCIA;CUESTA BLANCA  ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SAN ANTONIO;MAYU SUMAJ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SAN ANTONIO;ICHO CRUZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;SAN ANTONIO;CUESTA BLANCA  ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MAYU SUMAJ;ICHO CRUZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;MAYU SUMAJ;CUESTA BLANCA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;ICHO CRUZ;CUESTA BLANCA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA CARLOS PAZ;5433.209185313801
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;CABALANGO;6915.031975503745
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;CABALANGO;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA CARLOS PAZ;5433.209185313801
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA DEL LAGO;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA GARCIA;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;EMPALME TANTI;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA MUÑOZ;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;TANTI;8232.113758750813
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;VILLA DEL LAGO;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;EMPALME TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;VILLA GARCIA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;VILLA MUÑOZ;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA CARLOS PAZ;TANTI;2961.9530357880076
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA DEL LAGO;EMPALME TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA DEL LAGO;VILLA GARCIA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA DEL LAGO;VILLA MUÑOZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA DEL LAGO;TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;EMPALME TANTI;VILLA GARCIA;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;EMPALME TANTI;VILLA MUÑOZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;EMPALME TANTI;TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA GARCÌA;VILLA MUÑOZ;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA GARCÌA;TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;VILLA MUÑOZ;TANTI;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;BARRIO NORTE;2115.6807398485766
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;JUAREZ CELMAN;2634.3046118767916
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;GENERAL PAZ;4231.361479697153
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;ESTACION CAROYA;5923.906071576015
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;JESUS MARIA;6585.69100700065
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LA VIRGINIA;7052.269132828591
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;BARRANCA YACO;7898.541428768023
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;EMP. RUTA NAC 9 NAC 60;9026.904490020595
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;VILLA DEL TOTORAL;10155.26755127317
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LOS MISTOLES;10719.449081899456
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;LAS PEÑAS;12411.993673778321
30-67871434-4;EMPRENDIMIENTOS SRL;REGULAR COMUN;CORDOBA;SIMBOLAR;13117.22058706118
